,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed
3229,2012-01-20 06:00:00,1,0,1,1,9.84,10.605,60,19.0012
3230,2012-01-20 07:00:00,1,0,1,1,9.02,10.605,69,15.0013
3231,2012-01-20 08:00:00,1,0,1,1,9.02,10.605,64,16.9979
3232,2012-01-20 09:00:00,1,0,1,1,9.02,9.85,47,26.0027
3233,2012-01-20 10:00:00,1,0,1,2,9.02,10.605,44,19.0012
3234,2012-01-20 11:00:00,1,0,1,2,8.2,9.09,32,23.9994
3235,2012-01-20 12:00:00,1,0,1,2,8.2,9.09,34,22.0028
3236,2012-01-20 13:00:00,1,0,1,1,9.02,10.605,32,19.9995
3237,2012-01-20 14:00:00,1,0,1,2,9.02,10.605,35,19.9995
3238,2012-01-20 15:00:00,1,0,1,2,9.02,11.365,35,12.998
3239,2012-01-20 16:00:00,1,0,1,2,8.2,10.605,37,11.0014
3240,2012-01-20 17:00:00,1,0,1,2,9.02,12.88,32,6.0032
3241,2012-01-20 18:00:00,1,0,1,2,8.2,11.365,34,6.0032
3242,2012-01-20 19:00:00,1,0,1,2,8.2,11.365,37,7.0015
3243,2012-01-20 20:00:00,1,0,1,2,8.2,11.365,34,6.0032
3244,2012-01-20 21:00:00,1,0,1,2,8.2,11.365,37,6.0032
3245,2012-01-20 22:00:00,1,0,1,2,8.2,9.85,37,15.0013
3246,2012-01-20 23:00:00,1,0,1,3,6.56,7.575,64,15.0013
3247,2012-01-21 00:00:00,1,0,0,3,6.56,7.575,64,15.0013
3248,2012-01-21 01:00:00,1,0,0,4,5.74,6.82,86,12.998
3249,2012-01-21 02:00:00,1,0,0,3,5.74,10.605,86,0.0
3250,2012-01-21 03:00:00,1,0,0,3,5.74,9.09,93,6.0032
3251,2012-01-21 04:00:00,1,0,0,3,6.56,9.85,86,6.0032
3252,2012-01-21 05:00:00,1,0,0,3,6.56,9.09,86,7.0015
3253,2012-01-21 06:00:00,1,0,0,3,6.56,8.335,93,11.0014
3254,2012-01-21 07:00:00,1,0,0,3,6.56,8.335,93,11.0014
3255,2012-01-21 08:00:00,1,0,0,2,6.56,7.575,93,16.9979
3256,2012-01-21 09:00:00,1,0,0,2,6.56,7.575,93,16.9979
3257,2012-01-21 10:00:00,1,0,0,3,6.56,7.575,93,16.9979
3258,2012-01-21 11:00:00,1,0,0,2,7.38,10.605,86,7.0015
3259,2012-01-21 12:00:00,1,0,0,2,8.2,10.605,80,11.0014
3260,2012-01-21 13:00:00,1,0,0,2,8.2,9.85,80,16.9979
3261,2012-01-21 14:00:00,1,0,0,3,8.2,9.85,80,12.998
3262,2012-01-21 15:00:00,1,0,0,3,8.2,9.85,80,12.998
3263,2012-01-21 16:00:00,1,0,0,2,8.2,9.09,80,19.9995
3264,2012-01-21 17:00:00,1,0,0,2,8.2,9.09,80,26.0027
3265,2012-01-21 18:00:00,1,0,0,2,8.2,9.09,75,26.0027
3266,2012-01-21 19:00:00,1,0,0,2,7.38,7.575,80,26.0027
3267,2012-01-21 20:00:00,1,0,0,2,7.38,8.335,80,19.9995
3268,2012-01-21 21:00:00,1,0,0,1,7.38,7.575,74,22.0028
3269,2012-01-21 22:00:00,1,0,0,2,7.38,8.335,74,19.9995
3270,2012-01-21 23:00:00,1,0,0,2,6.56,7.575,80,16.9979
3271,2012-01-22 00:00:00,1,0,0,1,6.56,6.82,80,19.9995
3272,2012-01-22 01:00:00,1,0,0,2,7.38,8.335,74,19.9995
3273,2012-01-22 02:00:00,1,0,0,2,7.38,8.335,74,19.0012
3274,2012-01-22 03:00:00,1,0,0,2,7.38,8.335,69,19.0012
3275,2012-01-22 04:00:00,1,0,0,3,6.56,6.82,80,19.0012
3276,2012-01-22 05:00:00,1,0,0,3,6.56,7.575,74,15.0013
3277,2012-01-22 06:00:00,1,0,0,2,6.56,7.575,74,15.0013
3278,2012-01-22 07:00:00,1,0,0,2,6.56,7.575,74,15.0013
3279,2012-01-22 08:00:00,1,0,0,2,6.56,7.575,74,15.0013
3280,2012-01-22 09:00:00,1,0,0,2,6.56,7.575,74,15.0013
3281,2012-01-22 10:00:00,1,0,0,2,6.56,6.82,74,19.0012
3282,2012-01-22 11:00:00,1,0,0,3,6.56,7.575,80,16.9979
3283,2012-01-22 12:00:00,1,0,0,2,6.56,7.575,80,15.0013
3284,2012-01-22 13:00:00,1,0,0,2,6.56,9.09,80,8.9981
3285,2012-01-22 14:00:00,1,0,0,2,6.56,8.335,80,11.0014
3286,2012-01-22 15:00:00,1,0,0,2,6.56,7.575,80,12.998
3287,2012-01-22 16:00:00,1,0,0,2,6.56,7.575,80,12.998
3288,2012-01-22 17:00:00,1,0,0,2,6.56,9.09,80,7.0015
3289,2012-01-22 18:00:00,1,0,0,3,6.56,9.09,86,7.0015
3290,2012-01-22 19:00:00,1,0,0,3,6.56,9.09,86,7.0015
3291,2012-01-22 20:00:00,1,0,0,3,6.56,8.335,86,11.0014
3292,2012-01-22 21:00:00,1,0,0,3,6.56,9.09,86,7.0015
3293,2012-01-22 22:00:00,1,0,0,2,6.56,9.85,93,6.0032
3294,2012-01-22 23:00:00,1,0,0,2,6.56,9.09,93,7.0015
3295,2012-01-23 00:00:00,1,0,1,2,7.38,12.12,86,0.0
3296,2012-01-23 01:00:00,1,0,1,2,7.38,10.605,86,7.0015
3297,2012-01-23 02:00:00,1,0,1,2,7.38,10.605,86,7.0015
3298,2012-01-23 03:00:00,1,0,1,2,7.38,12.12,86,0.0
3299,2012-01-23 04:00:00,1,0,1,2,8.2,12.88,80,0.0
3300,2012-01-23 05:00:00,1,0,1,2,8.2,12.88,86,0.0
3301,2012-01-23 06:00:00,1,0,1,2,8.2,12.88,86,0.0
3302,2012-01-23 07:00:00,1,0,1,3,8.2,12.88,86,0.0
3303,2012-01-23 08:00:00,1,0,1,3,8.2,10.605,86,8.9981
3304,2012-01-23 09:00:00,1,0,1,2,8.2,11.365,86,6.0032
3305,2012-01-23 10:00:00,1,0,1,2,8.2,12.88,93,0.0
3306,2012-01-23 11:00:00,1,0,1,2,8.2,11.365,93,6.0032
3307,2012-01-23 12:00:00,1,0,1,2,9.02,13.635,93,0.0
3308,2012-01-23 13:00:00,1,0,1,3,9.02,12.88,93,6.0032
3309,2012-01-23 14:00:00,1,0,1,3,9.02,11.365,93,12.998
3310,2012-01-23 15:00:00,1,0,1,2,9.02,10.605,100,15.0013
3311,2012-01-23 16:00:00,1,0,1,2,9.84,12.12,93,11.0014
3312,2012-01-23 17:00:00,1,0,1,2,9.84,12.88,96,7.0015
3313,2012-01-23 18:00:00,1,0,1,2,9.84,12.12,93,8.9981
3314,2012-01-23 19:00:00,1,0,1,2,10.66,12.88,93,11.0014
3315,2012-01-23 20:00:00,1,0,1,2,10.66,12.88,100,11.0014
3316,2012-01-23 21:00:00,1,0,1,2,10.66,12.12,100,19.0012
3317,2012-01-23 22:00:00,1,0,1,2,10.66,12.12,100,19.0012
3318,2012-01-23 23:00:00,1,0,1,2,11.48,12.88,93,22.0028
3319,2012-01-24 00:00:00,1,0,1,2,12.3,14.395,100,19.0012
3320,2012-01-24 01:00:00,1,0,1,2,13.12,15.15,93,16.9979
3321,2012-01-24 02:00:00,1,0,1,2,13.12,15.15,93,15.0013
3322,2012-01-24 03:00:00,1,0,1,2,13.12,16.665,93,8.9981
3323,2012-01-24 04:00:00,1,0,1,2,12.3,15.91,100,6.0032
3324,2012-01-24 05:00:00,1,0,1,2,12.3,15.91,100,6.0032
3325,2012-01-24 06:00:00,1,0,1,2,13.12,15.91,93,12.998
3326,2012-01-24 07:00:00,1,0,1,2,13.12,16.665,93,8.9981
3327,2012-01-24 08:00:00,1,0,1,2,13.12,16.665,93,8.9981
3328,2012-01-24 09:00:00,1,0,1,2,13.12,16.665,87,6.0032
3329,2012-01-24 10:00:00,1,0,1,1,13.12,16.665,93,6.0032
3330,2012-01-24 11:00:00,1,0,1,1,13.94,16.665,87,8.9981
3331,2012-01-24 12:00:00,1,0,1,1,13.94,16.665,87,11.0014
3332,2012-01-24 13:00:00,1,0,1,1,13.94,16.665,87,11.0014
3333,2012-01-24 14:00:00,1,0,1,1,14.76,17.425,81,15.0013
3334,2012-01-24 15:00:00,1,0,1,2,16.4,20.455,71,11.0014
3335,2012-01-24 16:00:00,1,0,1,1,16.4,20.455,71,8.9981
3336,2012-01-24 17:00:00,1,0,1,1,17.22,21.21,67,6.0032
3337,2012-01-24 18:00:00,1,0,1,1,16.4,20.455,62,6.0032
3338,2012-01-24 19:00:00,1,0,1,1,18.04,21.97,51,6.0032
3339,2012-01-24 20:00:00,1,0,1,1,13.12,17.425,76,0.0
3340,2012-01-24 21:00:00,1,0,1,1,14.76,18.94,71,0.0
3341,2012-01-24 22:00:00,1,0,1,1,13.12,17.425,81,0.0
3342,2012-01-24 23:00:00,1,0,1,1,13.12,17.425,76,0.0
3343,2012-01-25 00:00:00,1,0,1,1,10.66,15.15,93,0.0
3344,2012-01-25 01:00:00,1,0,1,1,12.3,14.395,70,15.0013
3345,2012-01-25 02:00:00,1,0,1,1,11.48,13.635,70,12.998
3346,2012-01-25 03:00:00,1,0,1,1,10.66,12.88,75,12.998
3347,2012-01-25 04:00:00,1,0,1,1,10.66,12.12,70,19.0012
3348,2012-01-25 05:00:00,1,0,1,1,10.66,12.12,70,19.0012
3349,2012-01-25 06:00:00,1,0,1,1,9.84,11.365,73,15.0013
3350,2012-01-25 07:00:00,1,0,1,1,9.84,11.365,75,15.0013
3351,2012-01-25 08:00:00,1,0,1,1,9.84,11.365,70,16.9979
3352,2012-01-25 09:00:00,1,0,1,1,9.84,11.365,70,16.9979
3353,2012-01-25 10:00:00,1,0,1,2,10.66,11.365,70,22.0028
3354,2012-01-25 11:00:00,1,0,1,2,12.3,13.635,61,19.9995
3355,2012-01-25 12:00:00,1,0,1,1,13.12,16.665,53,8.9981
3356,2012-01-25 13:00:00,1,0,1,1,13.94,16.665,49,8.9981
3357,2012-01-25 14:00:00,1,0,1,1,13.94,17.425,49,6.0032
3358,2012-01-25 15:00:00,1,0,1,1,14.76,18.94,46,0.0
3359,2012-01-25 16:00:00,1,0,1,1,13.94,16.665,53,11.0014
3360,2012-01-25 17:00:00,1,0,1,1,14.76,17.425,53,11.0014
3361,2012-01-25 18:00:00,1,0,1,1,13.12,16.665,66,8.9981
3362,2012-01-25 19:00:00,1,0,1,2,13.94,18.18,53,0.0
3363,2012-01-25 20:00:00,1,0,1,1,13.12,15.91,61,12.998
3364,2012-01-25 21:00:00,1,0,1,1,12.3,16.665,65,0.0
3365,2012-01-25 22:00:00,1,0,1,1,12.3,15.91,65,6.0032
3366,2012-01-25 23:00:00,1,0,1,2,11.48,15.91,65,0.0
3367,2012-01-26 00:00:00,1,0,1,2,11.48,14.395,75,7.0015
3368,2012-01-26 01:00:00,1,0,1,2,11.48,15.91,75,0.0
3369,2012-01-26 02:00:00,1,0,1,2,11.48,13.635,75,11.0014
3370,2012-01-26 03:00:00,1,0,1,2,11.48,15.15,75,6.0032
3371,2012-01-26 04:00:00,1,0,1,1,11.48,15.91,75,0.0
3372,2012-01-26 05:00:00,1,0,1,2,12.3,15.91,75,7.0015
3373,2012-01-26 06:00:00,1,0,1,2,11.48,15.91,81,0.0
3374,2012-01-26 07:00:00,1,0,1,2,11.48,15.15,81,6.0032
3375,2012-01-26 08:00:00,1,0,1,2,11.48,15.15,81,6.0032
3376,2012-01-26 09:00:00,1,0,1,2,12.3,16.665,81,0.0
3377,2012-01-26 10:00:00,1,0,1,2,12.3,15.15,81,8.9981
3378,2012-01-26 11:00:00,1,0,1,2,12.3,15.91,87,7.0015
3379,2012-01-26 12:00:00,1,0,1,2,13.94,16.665,81,8.9981
3380,2012-01-26 13:00:00,1,0,1,2,15.58,19.695,71,0.0
3381,2012-01-26 14:00:00,1,0,1,2,16.4,20.455,71,7.0015
3382,2012-01-26 15:00:00,1,0,1,2,17.22,21.21,71,7.0015
3383,2012-01-26 16:00:00,1,0,1,2,16.4,20.455,71,6.0032
3384,2012-01-26 17:00:00,1,0,1,2,17.22,21.21,71,0.0
3385,2012-01-26 18:00:00,1,0,1,2,17.22,21.21,71,0.0
3386,2012-01-26 19:00:00,1,0,1,2,16.4,20.455,76,7.0015
3387,2012-01-26 20:00:00,1,0,1,2,16.4,20.455,82,8.9981
3388,2012-01-26 21:00:00,1,0,1,2,16.4,20.455,76,7.0015
3389,2012-01-26 22:00:00,1,0,1,1,15.58,19.695,82,7.0015
3390,2012-01-26 23:00:00,1,0,1,2,16.4,20.455,82,0.0
3391,2012-01-27 00:00:00,1,0,1,2,16.4,20.455,82,16.9979
3392,2012-01-27 01:00:00,1,0,1,2,16.4,20.455,87,15.0013
3393,2012-01-27 02:00:00,1,0,1,1,17.22,21.21,94,8.9981
3394,2012-01-27 03:00:00,1,0,1,2,17.22,21.21,94,19.0012
3395,2012-01-27 04:00:00,1,0,1,2,16.4,20.455,100,19.9995
3396,2012-01-27 05:00:00,1,0,1,2,17.22,21.21,94,22.0028
3397,2012-01-27 06:00:00,1,0,1,2,17.22,21.21,100,22.0028
3398,2012-01-27 07:00:00,1,0,1,2,17.22,21.21,100,19.9995
3399,2012-01-27 08:00:00,1,0,1,3,20.5,24.24,88,19.0012
3400,2012-01-27 09:00:00,1,0,1,3,20.5,24.24,88,19.0012
3401,2012-01-27 10:00:00,1,0,1,3,19.68,23.485,100,11.0014
3402,2012-01-27 11:00:00,1,0,1,2,19.68,23.485,94,8.9981
3403,2012-01-27 12:00:00,1,0,1,2,20.5,24.24,88,11.0014
3404,2012-01-27 13:00:00,1,0,1,1,20.5,24.24,59,31.0009
3405,2012-01-27 14:00:00,1,0,1,1,20.5,24.24,55,36.9974
3406,2012-01-27 15:00:00,1,0,1,1,19.68,23.485,51,22.0028
3407,2012-01-27 16:00:00,1,0,1,1,18.04,21.97,51,36.9974
3408,2012-01-27 17:00:00,1,0,1,1,17.22,21.21,50,39.0007
3409,2012-01-27 18:00:00,1,0,1,1,16.4,20.455,50,32.9975
3410,2012-01-27 19:00:00,1,0,1,1,14.76,16.665,50,26.0027
3411,2012-01-27 20:00:00,1,0,1,1,13.94,15.15,53,23.9994
3412,2012-01-27 21:00:00,1,0,1,1,13.94,14.395,53,35.0008
3413,2012-01-27 22:00:00,1,0,1,1,13.94,15.15,49,26.0027
3414,2012-01-27 23:00:00,1,0,1,1,13.12,14.395,49,27.9993
3415,2012-01-28 00:00:00,1,0,0,1,12.3,14.395,52,19.0012
3416,2012-01-28 01:00:00,1,0,0,1,12.3,15.15,52,11.0014
3417,2012-01-28 02:00:00,1,0,0,1,10.66,15.15,60,0.0
3418,2012-01-28 03:00:00,1,0,0,1,10.66,14.395,60,6.0032
3419,2012-01-28 04:00:00,1,0,0,1,10.66,12.88,60,11.0014
3420,2012-01-28 05:00:00,1,0,0,1,9.84,12.88,75,6.0032
3421,2012-01-28 06:00:00,1,0,0,1,9.84,14.395,70,0.0
3422,2012-01-28 07:00:00,1,0,0,1,9.02,13.635,75,0.0
3423,2012-01-28 08:00:00,1,0,0,1,8.2,11.365,80,6.0032
3424,2012-01-28 09:00:00,1,0,0,1,9.02,13.635,80,0.0
3425,2012-01-28 10:00:00,1,0,0,1,10.66,13.635,70,8.9981
3426,2012-01-28 11:00:00,1,0,0,1,12.3,15.15,56,8.9981
3427,2012-01-28 12:00:00,1,0,0,1,12.3,14.395,61,19.0012
3428,2012-01-28 13:00:00,1,0,0,1,13.94,15.91,57,16.9979
3429,2012-01-28 14:00:00,1,0,0,1,15.58,19.695,50,26.0027
3430,2012-01-28 15:00:00,1,0,0,1,16.4,20.455,47,22.0028
3431,2012-01-28 16:00:00,1,0,0,1,17.22,21.21,44,23.9994
3432,2012-01-28 17:00:00,1,0,0,1,17.22,21.21,44,26.0027
3433,2012-01-28 18:00:00,1,0,0,1,17.22,21.21,41,15.0013
3434,2012-01-28 19:00:00,1,0,0,2,17.22,21.21,41,36.9974
3435,2012-01-28 20:00:00,1,0,0,1,16.4,20.455,35,26.0027
3436,2012-01-28 21:00:00,1,0,0,1,14.76,16.665,29,23.9994
3437,2012-01-28 22:00:00,1,0,0,1,13.94,16.665,34,12.998
3438,2012-01-28 23:00:00,1,0,0,1,13.12,15.91,31,12.998
3439,2012-01-29 00:00:00,1,0,0,1,12.3,14.395,33,15.0013
3440,2012-01-29 01:00:00,1,0,0,1,12.3,13.635,28,23.9994
3441,2012-01-29 02:00:00,1,0,0,1,11.48,12.88,26,22.0028
3442,2012-01-29 03:00:00,1,0,0,1,10.66,12.88,28,12.998
3443,2012-01-29 04:00:00,1,0,0,1,9.84,12.88,30,0.0
3444,2012-01-29 05:00:00,1,0,0,1,8.2,10.605,51,8.9981
3445,2012-01-29 06:00:00,1,0,0,1,8.2,11.365,40,7.0015
3446,2012-01-29 07:00:00,1,0,0,1,8.2,10.605,37,8.9981
3447,2012-01-29 08:00:00,1,0,0,1,7.38,9.85,40,8.9981
3448,2012-01-29 09:00:00,1,0,0,1,7.38,9.85,43,8.9981
3449,2012-01-29 10:00:00,1,0,0,1,9.84,12.12,35,8.9981
3450,2012-01-29 11:00:00,1,0,0,1,11.48,13.635,28,15.0013
3451,2012-01-29 12:00:00,1,0,0,1,13.12,15.15,26,15.0013
3452,2012-01-29 13:00:00,1,0,0,1,13.12,15.15,26,15.0013
3453,2012-01-29 14:00:00,1,0,0,1,13.12,15.15,26,16.9979
3454,2012-01-29 15:00:00,1,0,0,1,14.76,16.665,25,19.0012
3455,2012-01-29 16:00:00,1,0,0,1,14.76,16.665,21,27.9993
3456,2012-01-29 17:00:00,1,0,0,1,14.76,16.665,21,27.9993
3457,2012-01-29 18:00:00,1,0,0,1,13.94,15.15,23,23.9994
3458,2012-01-29 19:00:00,1,0,0,1,13.12,15.15,29,16.9979
3459,2012-01-29 20:00:00,1,0,0,1,12.3,14.395,39,15.0013
3460,2012-01-29 21:00:00,1,0,0,1,12.3,14.395,33,19.0012
3461,2012-01-29 22:00:00,1,0,0,1,13.12,14.395,26,26.0027
3462,2012-01-29 23:00:00,1,0,0,1,12.3,13.635,33,22.0028
3463,2012-01-30 00:00:00,1,0,1,2,13.12,14.395,26,27.9993
3464,2012-01-30 01:00:00,1,0,1,1,10.66,11.365,60,23.9994
3465,2012-01-30 02:00:00,1,0,1,1,9.84,10.605,48,23.9994
3466,2012-01-30 03:00:00,1,0,1,1,9.84,11.365,48,12.998
3467,2012-01-30 04:00:00,1,0,1,1,8.2,10.605,51,8.9981
3468,2012-01-30 05:00:00,1,0,1,1,8.2,10.605,51,8.9981
3469,2012-01-30 06:00:00,1,0,1,1,9.02,10.605,44,16.9979
3470,2012-01-30 07:00:00,1,0,1,1,9.02,10.605,44,19.0012
3471,2012-01-30 08:00:00,1,0,1,1,8.2,9.85,47,15.0013
3472,2012-01-30 09:00:00,1,0,1,1,8.2,9.85,47,15.0013
3473,2012-01-30 10:00:00,1,0,1,1,9.02,10.605,41,19.0012
3474,2012-01-30 11:00:00,1,0,1,1,10.66,12.88,38,0.0
3475,2012-01-30 12:00:00,1,0,1,1,10.66,11.365,35,26.0027
3476,2012-01-30 13:00:00,1,0,1,1,12.3,14.395,31,12.998
3477,2012-01-30 14:00:00,1,0,1,1,13.12,16.665,24,8.9981
3478,2012-01-30 15:00:00,1,0,1,1,13.12,15.91,24,12.998
3479,2012-01-30 16:00:00,1,0,1,1,13.94,16.665,25,12.998
3480,2012-01-30 17:00:00,1,0,1,1,14.76,17.425,21,12.998
3481,2012-01-30 18:00:00,1,0,1,1,13.94,16.665,23,11.0014
3482,2012-01-30 19:00:00,1,0,1,1,12.3,15.91,45,7.0015
3483,2012-01-30 20:00:00,1,0,1,1,12.3,15.15,39,11.0014
3484,2012-01-30 21:00:00,1,0,1,1,12.3,15.15,42,11.0014
3485,2012-01-30 22:00:00,1,0,1,1,11.48,13.635,48,15.0013
3486,2012-01-30 23:00:00,1,0,1,1,10.66,12.88,60,12.998
3487,2012-01-31 00:00:00,1,0,1,1,11.48,13.635,52,16.9979
3488,2012-01-31 01:00:00,1,0,1,1,12.3,13.635,42,19.9995
3489,2012-01-31 02:00:00,1,0,1,1,12.3,14.395,42,15.0013
3490,2012-01-31 03:00:00,1,0,1,1,12.3,14.395,45,15.0013
3491,2012-01-31 04:00:00,1,0,1,1,12.3,14.395,49,12.998
3492,2012-01-31 05:00:00,1,0,1,1,12.3,14.395,49,12.998
3493,2012-01-31 06:00:00,1,0,1,1,11.48,13.635,52,11.0014
3494,2012-01-31 07:00:00,1,0,1,1,10.66,12.88,60,12.998
3495,2012-01-31 08:00:00,1,0,1,1,10.66,13.635,60,7.0015
3496,2012-01-31 09:00:00,1,0,1,1,12.3,14.395,52,12.998
3497,2012-01-31 10:00:00,1,0,1,2,13.12,15.91,57,12.998
3498,2012-01-31 11:00:00,1,0,1,1,16.4,20.455,37,19.0012
3499,2012-01-31 12:00:00,1,0,1,1,16.4,20.455,43,19.9995
3500,2012-01-31 13:00:00,1,0,1,1,18.86,22.725,36,15.0013
3501,2012-01-31 14:00:00,1,0,1,1,20.5,24.24,29,22.0028
3502,2012-01-31 15:00:00,1,0,1,1,22.14,25.76,26,30.0026
3503,2012-01-31 16:00:00,1,0,1,1,22.14,25.76,26,30.0026
3504,2012-01-31 17:00:00,1,0,1,1,22.14,25.76,26,27.9993
3505,2012-01-31 18:00:00,1,0,1,1,22.14,25.76,24,23.9994
3506,2012-01-31 19:00:00,1,0,1,1,20.5,24.24,29,19.0012
3507,2012-01-31 20:00:00,1,0,1,1,16.4,20.455,58,7.0015
3508,2012-01-31 21:00:00,1,0,1,1,18.86,22.725,33,19.9995
3509,2012-01-31 22:00:00,1,0,1,1,18.04,21.97,35,19.9995
3510,2012-01-31 23:00:00,1,0,1,1,18.04,21.97,38,16.9979
3511,2012-02-20 00:00:00,1,1,0,2,9.84,12.88,87,6.0032
3512,2012-02-20 01:00:00,1,1,0,2,9.84,12.88,87,6.0032
3513,2012-02-20 02:00:00,1,1,0,2,9.84,12.88,87,6.0032
3514,2012-02-20 03:00:00,1,1,0,2,9.84,11.365,81,12.998
3515,2012-02-20 05:00:00,1,1,0,2,9.84,10.605,60,23.9994
3516,2012-02-20 06:00:00,1,1,0,1,9.84,9.85,52,27.9993
3517,2012-02-20 07:00:00,1,1,0,2,9.02,9.85,55,22.0028
3518,2012-02-20 08:00:00,1,1,0,1,8.2,9.09,59,23.9994
3519,2012-02-20 09:00:00,1,1,0,1,8.2,9.09,59,23.9994
3520,2012-02-20 10:00:00,1,1,0,1,9.02,9.85,55,30.0026
3521,2012-02-20 11:00:00,1,1,0,1,10.66,11.365,48,23.9994
3522,2012-02-20 12:00:00,1,1,0,1,11.48,13.635,45,15.0013
3523,2012-02-20 13:00:00,1,1,0,1,12.3,14.395,42,19.0012
3524,2012-02-20 14:00:00,1,1,0,1,13.12,15.91,36,12.998
3525,2012-02-20 15:00:00,1,1,0,1,13.94,15.91,34,15.0013
3526,2012-02-20 16:00:00,1,1,0,1,14.76,18.94,29,7.0015
3527,2012-02-20 17:00:00,1,1,0,1,15.58,19.695,27,16.9979
3528,2012-02-20 18:00:00,1,1,0,1,13.94,15.91,34,15.0013
3529,2012-02-20 19:00:00,1,1,0,1,13.94,15.91,34,15.0013
3530,2012-02-20 20:00:00,1,1,0,1,13.94,16.665,34,12.998
3531,2012-02-20 21:00:00,1,1,0,1,12.3,15.15,39,11.0014
3532,2012-02-20 22:00:00,1,1,0,1,12.3,15.91,45,6.0032
3533,2012-02-20 23:00:00,1,1,0,1,12.3,16.665,39,0.0
3534,2012-02-21 00:00:00,1,0,1,1,10.66,15.15,65,0.0
3535,2012-02-21 01:00:00,1,0,1,1,10.66,15.15,56,0.0
3536,2012-02-21 02:00:00,1,0,1,1,9.84,14.395,60,0.0
3537,2012-02-21 04:00:00,1,0,1,1,9.02,13.635,64,0.0
3538,2012-02-21 05:00:00,1,0,1,1,8.2,12.88,69,0.0
3539,2012-02-21 06:00:00,1,0,1,1,8.2,12.88,75,0.0
3540,2012-02-21 07:00:00,1,0,1,1,9.02,13.635,64,0.0
3541,2012-02-21 08:00:00,1,0,1,1,8.2,11.365,69,6.0032
3542,2012-02-21 09:00:00,1,0,1,1,8.2,11.365,75,7.0015
3543,2012-02-21 10:00:00,1,0,1,1,9.84,11.365,70,12.998
3544,2012-02-21 11:00:00,1,0,1,2,10.66,12.12,70,19.0012
3545,2012-02-21 12:00:00,1,0,1,2,12.3,13.635,56,26.0027
3546,2012-02-21 13:00:00,1,0,1,1,13.94,15.15,49,27.9993
3547,2012-02-21 14:00:00,1,0,1,2,13.12,14.395,53,26.0027
3548,2012-02-21 15:00:00,1,0,1,1,13.94,15.15,49,27.9993
3549,2012-02-21 16:00:00,1,0,1,1,14.76,16.665,46,27.9993
3550,2012-02-21 17:00:00,1,0,1,1,15.58,19.695,40,30.0026
3551,2012-02-21 18:00:00,1,0,1,1,15.58,19.695,40,30.0026
3552,2012-02-21 19:00:00,1,0,1,1,14.76,16.665,46,19.9995
3553,2012-02-21 20:00:00,1,0,1,1,13.94,15.91,53,16.9979
3554,2012-02-21 21:00:00,1,0,1,1,13.94,16.665,61,11.0014
3555,2012-02-21 22:00:00,1,0,1,2,13.94,16.665,71,12.998
3556,2012-02-21 23:00:00,1,0,1,1,13.12,15.15,66,15.0013
3557,2012-02-22 00:00:00,1,0,1,1,13.12,15.15,66,15.0013
3558,2012-02-22 01:00:00,1,0,1,1,13.12,16.665,70,8.9981
3559,2012-02-22 02:00:00,1,0,1,1,13.94,15.91,66,19.0012
3560,2012-02-22 03:00:00,1,0,1,2,13.94,15.91,71,15.0013
3561,2012-02-22 04:00:00,1,0,1,1,13.94,16.665,71,11.0014
3562,2012-02-22 05:00:00,1,0,1,1,13.12,16.665,70,7.0015
3563,2012-02-22 06:00:00,1,0,1,1,13.12,15.91,76,11.0014
3564,2012-02-22 07:00:00,1,0,1,1,13.12,16.665,76,6.0032
3565,2012-02-22 08:00:00,1,0,1,1,12.3,15.91,75,6.0032
3566,2012-02-22 09:00:00,1,0,1,1,13.12,16.665,70,6.0032
3567,2012-02-22 10:00:00,1,0,1,1,13.94,17.425,71,6.0032
3568,2012-02-22 11:00:00,1,0,1,1,14.76,17.425,66,11.0014
3569,2012-02-22 12:00:00,1,0,1,1,16.4,20.455,62,19.0012
3570,2012-02-22 13:00:00,1,0,1,1,17.22,21.21,54,19.9995
3571,2012-02-22 14:00:00,1,0,1,1,18.04,21.97,54,22.0028
3572,2012-02-22 15:00:00,1,0,1,1,20.5,24.24,31,27.9993
3573,2012-02-22 16:00:00,1,0,1,1,21.32,25.0,29,31.0009
3574,2012-02-22 17:00:00,1,0,1,1,21.32,25.0,32,26.0027
3575,2012-02-22 18:00:00,1,0,1,2,19.68,23.485,41,22.0028
3576,2012-02-22 19:00:00,1,0,1,2,18.86,22.725,44,19.0012
3577,2012-02-22 20:00:00,1,0,1,2,18.04,21.97,47,12.998
3578,2012-02-22 21:00:00,1,0,1,2,19.68,23.485,33,19.0012
3579,2012-02-22 22:00:00,1,0,1,2,18.04,21.97,47,16.9979
3580,2012-02-22 23:00:00,1,0,1,2,18.86,22.725,41,19.0012
3581,2012-02-23 00:00:00,1,0,1,2,18.04,21.97,47,16.9979
3582,2012-02-23 01:00:00,1,0,1,2,18.04,21.97,58,19.0012
3583,2012-02-23 02:00:00,1,0,1,2,18.04,21.97,62,15.0013
3584,2012-02-23 03:00:00,1,0,1,3,18.04,21.97,67,12.998
3585,2012-02-23 04:00:00,1,0,1,1,16.4,20.455,76,15.0013
3586,2012-02-23 05:00:00,1,0,1,1,16.4,20.455,76,15.0013
3587,2012-02-23 06:00:00,1,0,1,1,14.76,17.425,87,12.998
